N,kappa,Om,aO,reGa,imGa,psi,ok
5,0.8528428093645485,1.4925765479897313,-203.06982667639417,0.48718683684608827,-0.02975325295252043,0.06107154525178614,True
5,0.8528428093645485,1.5037470710726497,-837.7108703605529,0.5000275973320625,-0.03164388503222496,0.06328427711003044,True
5,0.40635451505016723,2.0875971691313273,15786.432236719605,-0.34715544570146867,-0.00681591092405096,0.01963359932401062,True
5,0.40635451505016723,2.085291193348656,20017.96481327922,-0.34838503629460105,-0.006841243134762045,0.019637017730511706,True
5,0.6120401337792643,1.5607075414897968,577.9610290468362,-1.2413244767594058,-0.07276568773875834,0.058619393318272435,True
5,0.6120401337792643,1.5520900660962067,1026.134251702615,-1.291139089381891,-0.07804292951659043,0.06044502111228934,True
5,1.0133779264214047,2.1339956999614307,10582.740516795751,-0.3679672377027962,-0.019520696045201725,0.05305009263071517,True
5,1.0133779264214047,2.1411617724074117,6452.106579502015,-0.36189733980847283,-0.019171034913759093,0.0529736828789761,True
5,0.7224080267558528,1.501698890515543,-61.78325326067213,0.4606525130606547,-0.09815776200304474,0.2130841778130497,True
5,0.7224080267558528,1.515292897133524,-244.50116319352233,0.5038661109128139,-0.11287091602984758,0.22400973906613483,True
5,1.3043478260869565,0.9873124061570642,-872.7050913703848,0.36374827846206925,-0.010052445465303398,0.027635719701011977,True
5,1.3043478260869565,0.9835624144014682,-585.1509427889922,0.362484539491262,-0.009940239547106383,0.027422520036460757,True
5,0.14548494983277593,1.3607263754198464,769.9094171018106,-1.8522751657299454,-0.32065518984221086,0.17311423042042834,True
5,0.14548494983277593,1.35545076275889,1081.0120105966826,-1.905442774410836,-0.3389007680842952,0.17785932626031423,True
5,0.4665551839464883,1.8595358700375906,1617.4361119336565,-0.7549411928062826,-0.06712187954183654,0.08891007694563564,True
5,0.4665551839464883,1.8514934839729926,2648.255944992517,-0.7754600396809712,-0.07068484205728146,0.09115213994309959,True
5,0.9230769230769231,1.334714776655574,-302.25185897458925,0.40428631710614643,-0.018365603560709567,0.04542722022394745,True
5,0.9230769230769231,1.3450537444694186,-965.065431990375,0.41068883441970605,-0.019129122516521657,0.04657814119429536,True
5,0.9381270903010034,2.5538237642000645,16718.070563825902,-0.3345294803036968,-0.019348170429377483,0.05783696675047168,True
5,0.9381270903010034,2.5510364119231936,21637.179338274138,-0.3363694344855539,-0.019569106109405824,0.058177420725919915,True
5,0.21070234113712374,1.4540641555793383,717.2541312716606,-1.386888635910296,-0.09554899544898207,0.06889449734820827,True
5,0.21070234113712374,1.4479632602999137,1160.0265506006567,-1.4241110616332393,-0.1002747983101147,0.07041220380320248,True
5,0.44147157190635455,2.3519162739499753,56908.91538741027,-0.2828290055088071,-0.00845660364425939,0.029900057913247017,True
5,0.44147157190635455,2.35047850057096,71031.95734448064,-0.28341782812050276,-0.008554705361653394,0.030184076345458867,True
5,0.6521739130434783,2.516917962826167,39191.24982534328,-0.22146702698609994,-0.01130728940840425,0.051056311010640586,True
5,0.6521739130434783,2.511976889737918,65222.78341805076,-0.18001416730557113,-0.09720474406827853,0.5399838552888732,True
5,0.7123745819397993,1.9466844660772447,4478.410995734094,-0.4651670241365956,-0.015496205310568337,0.033313206883766336,True
5,0.7123745819397993,1.939043725513265,8453.520925755241,-0.4722094976837769,-0.015887362767144517,0.03364473363003757,True
5,0.6722408026755853,1.0490136018159668,-515.1436464567727,0.520357715861695,-0.04999799362030026,0.09608389017064012,True
5,0.6722408026755853,1.0542248254129547,-1514.3038904263938,0.5353329860545251,-0.04942826835818334,0.09233181897210598,True
5,1.0986622073578596,1.2452142776731752,-7204.29880636253,-0.21820585569130846,-0.10589340276545568,0.48529129720176256,False
5,1.0986622073578596,1.2429549955659993,-5099.994094281968,-0.2330620473468774,-0.10916490392447759,0.46839416870822487,False
5,1.3043478260869565,0.9263126794941483,-195.03703306833486,0.5526990134416598,-0.018243316539403052,0.03300768790195918,True
5,1.3043478260869565,0.9368297128699905,-849.9317387000715,0.5648264328172794,-0.019645051971873356,0.03478068806710486,True
5,0.23578595317725753,1.5902840394278563,2772.790386984525,-0.7817034825055688,-0.08913932105332135,0.11403214012505866,True
5,0.23578595317725753,1.5861967164472788,3875.943817122085,-0.7913868821961197,-0.08959699370986837,0.11321516154176617,True
5,0.37123745819397996,1.7226127845198198,2037.2569309312637,-0.7705077979521895,-0.11315138024557114,0.1468529981737995,True
5,0.37123745819397996,1.715121402045331,2325.279501103061,-0.7945930186417546,-0.12718009054536164,0.16005689398424136,True
5,0.677257525083612,2.3395365277256093,23628.512134443725,-0.3115713985962751,-0.015526201341361848,0.04983192106628579,True
5,0.677257525083612,2.335681393885043,36774.59041462328,-0.3136190211020177,-0.01574233323111235,0.05019572210829488,True
5,1.374581939799331,2.4674242069107875,8690.665935984222,-0.45114310968864013,-0.04994200635492282,0.1107010287475978,True
5,1.374581939799331,2.4651328586751546,10002.148698884383,-0.4557300088561327,-0.05107088876543439,0.11206391453926995,True
5,0.3311036789297659,1.8986275313483043,10972.96377863266,-0.5020083544058461,-0.038627037258372944,0.07694500882179564,True
5,0.3311036789297659,1.8943807442179301,18610.207037417225,-0.5065308514317232,-0.039163020671036865,0.07731616062544172,True
5,0.4765886287625418,2.2999304683922155,7952.191032822852,-0.2710293014072613,-0.12511865270502026,0.4616425311040858,True
5,0.4765886287625418,2.295463418998341,10792.44406079205,-0.26358967169650277,-0.11700777758332852,0.4439012227992427,True
5,0.5668896321070235,2.2760648247380137,73635.84003217127,-0.23775288023754904,-0.029623860700264314,0.1245993767590359,True
5,0.5668896321070235,2.272570928651749,140642.38814404106,-0.2405203745551729,-0.027911535434235583,0.11604644922849547,True
5,0.7324414715719064,2.4005105194994063,19487.36090024994,-0.24991255744927285,-0.020946799991524788,0.08381651648607757,True
5,0.7324414715719064,2.3951981937024653,31823.088535798404,-0.2544810255225712,-0.020098524851987456,0.07897848105066214,True
5,0.9682274247491639,2.547594618491127,13136.57652484146,-0.3100633244824964,-0.05639660726216596,0.1818873849601314,True
5,0.9682274247491639,2.542286599789404,4290.555356645243,-0.3157684941496089,-0.06672377561735916,0.21130599427612912,True
5,1.1237458193979935,2.045666725483412,26856.909187333855,-0.42029249024068754,-0.027346396911436588,0.06506515711421876,True
5,1.1237458193979935,2.0467762673999204,23202.860187199192,-0.4191559863256113,-0.027251329300180392,0.06501476822285164,True
5,0.3862876254180602,1.9030843077127026,5990.485690943181,-0.47066441641929757,-0.01575802452932284,0.0334803821567947,True
5,0.3862876254180602,1.898275939783682,9165.862587434682,-0.47496975072180003,-0.015997998280719905,0.033682141349860986,True
5,0.6270903010033445,2.58759067683694,46195.68253074746,-0.21618916898651955,-0.005129309935503827,0.0237260264219049,True
5,0.6270903010033445,2.5838026596082284,72536.99537788094,-0.21717627577091217,-0.005179656671093817,0.023850011483563537,True
5,1.479933110367893,2.4287647589949186,16222.408559896096,-0.45468385850448734,-0.039749388781946574,0.08742203629723592,True
5,1.479933110367893,2.4280338557962495,17438.69416754862,-0.4560122560412552,-0.040035204385146184,0.08779414117660078,True
5,0.2157190635451505,1.5437461259939196,2882.0805291263073,-0.8759687443106324,-0.07974860206497182,0.09104046529392115,True
5,0.2157190635451505,1.5395582954470484,4333.66392499912,-0.8862494895167673,-0.08142384862543495,0.09187463529015037,True
5,0.5468227424749164,1.800041034434741,11484.960744889693,-0.697982490507273,-0.07233569321830789,0.10363539802515168,True
5,0.5468227424749164,1.7979510346119203,15646.483558440226,-0.7018904716265207,-0.07304932576832521,0.10407510675995485,True
5,0.6220735785953178,2.447387206076385,13004.168683750095,-0.24460927006448813,-0.011610642732393884,0.047466078163484506,True
5,0.6220735785953178,2.4409085364574308,19984.519017146595,-0.24669416788442788,-0.011761243484351406,0.047675401430087125,True
5,0.6822742474916388,1.336009619241212,189.6053033731415,-2.5959413629007906,-0.3081842759845063,0.11871773391681352,True
5,0.6822742474916388,1.3297142671224789,242.28931788175532,-2.731226987457983,-0.33970918972067454,0.12437969867779092,True
5,0.6923076923076923,1.9886949055610668,8804.613891921776,-0.37784218002541264,-0.011398391875916196,0.030167071011366627,True
5,0.6923076923076923,1.9832710314098256,14335.658600028723,-0.38147787158323,-0.011511692853224143,0.030176567792642064,True
5,0.8277591973244147,2.3853334925867116,15389.077437699683,-0.2482873800442467,-0.006251621064500633,0.025178972299705876,True
5,0.8277591973244147,2.378769660674168,26048.88311692477,-0.2504024163814175,-0.0063694211813486185,0.025436740081799372,True
5,0.5919732441471572,1.5071141173764526,-145.34767476537257,0.29521792675362607,-0.12881866704387232,0.4363510998821486,True
5,0.5919732441471572,1.5102139795263056,-202.76895919824068,0.3105983948948006,-0.1337451482167788,0.43060476298365336,True
5,0.677257525083612,1.1018246422323996,-124.6044457614559,0.6023540625266963,-0.0359337311525281,0.059655497303026016,True
5,0.677257525083612,1.1108136941001354,-332.31845973369366,0.6141247157823956,-0.03778793741460982,0.061531373747868046,True
6,0.26588628762541805,1.5809829700460851,479.2172561884911,-1.0550403719380292,-0.06640391113405929,0.06293968733355704,True
6,0.26588628762541805,1.5669674447452022,1198.400886642803,-1.1112894994118239,-0.07287892629544004,0.06558050475057393,True
6,0.5167224080267558,2.019558756802119,3382.8438433358697,-0.5371474957455444,-0.042203808364690044,0.07857024131912305,True
6,0.5167224080267558,2.01027046790738,7306.753175173597,-0.5529376060025478,-0.043471977608359844,0.07862004164021272,True
6,0.19063545150501673,1.4697024360012376,168.22798871440892,-1.590699519975995,-0.19182962437326231,0.1205945069853024,True
6,0.19063545150501673,1.4528525842781674,274.9593420142693,-1.7380263336235635,-0.2268990515343334,0.13054983526128616,True
6,0.5066889632107023,2.4191716509390906,20025.590354766366,-0.2783956570464094,-0.01999217215992266,0.07181208346432612,True
6,0.5066889632107023,2.414909949363018,29595.595526199504,-0.2812349862042534,-0.019841247236124925,0.07055042298938853,True
6,0.5167224080267558,2.5468639316299826,17285.981842274366,-0.28182389553820886,-0.01703749012997109,0.060454384456768664,True
6,0.5167224080267558,2.540577615660982,29846.02531777014,-0.2855199256863923,-0.017814269112534788,0.06239238494374477,True
6,1.274247491638796,2.7498846334177363,-15952.20543091358,-0.14947222423124432,-0.07069777860955681,0.47298271617462684,False
6,1.274247491638796,2.7475749121560487,-13340.141577256049,-0.15505936520471125,-0.07021819933254103,0.45284719977950455,False
6,0.431438127090301,2.1349724992065933,9679.675065488169,-0.3479396370891264,-0.021442513328066626,0.06162710724036889,True
6,0.431438127090301,2.1291775534487374,15422.424172051307,-0.3511853611615026,-0.021747886716277698,0.061927087861376746,True
6,0.49665551839464883,1.4113601595362784,-39.91890929755382,0.5287784896842765,-0.13735382708610333,0.25975683535862937,True
6,0.49665551839464883,1.4188493021824147,-73.24531331592831,0.5532925266897764,-0.15264704451065425,0.27588849866436277,True
6,0.20066889632107024,1.4459604228956522,335.13789970962546,-1.4262579856997273,-0.2520246750295246,0.1767034278205148,True
6,0.20066889632107024,1.4337478440644738,447.9956201702828,-1.5066770759591546,-0.2791923030022095,0.1853033456585081,True
6,0.4013377926421405,1.8504825889097392,3396.3513511037213,-0.6333789910508153,-0.07442612906955111,0.11750646946163072,True
6,0.4013377926421405,1.8424417554185784,6885.795203825928,-0.6517586498115703,-0.07653485536936319,0.11742821578430936,True
6,0.3010033444816054,1.8241133398192153,14313.56313592591,-0.5546911378723358,-0.03596734068041263,0.06484210441575622,True
6,0.3010033444816054,1.8199161171246165,31803.535151331274,-0.5601665637024458,-0.03634074005405993,0.06487488259539127,True
6,0.596989966555184,2.1286053575268404,4455.842163997303,-0.470657611546522,-0.029427594546190348,0.06252442077691032,True
6,0.596989966555184,2.123210742807767,6284.953825796968,-0.47851956840596294,-0.030478645550688514,0.06369362417553479,True
6,0.391304347826087,1.5358926666590653,316.6525110037677,-2.0177956419535668,-0.43484986255247476,0.2155073851440509,True
6,0.391304347826087,1.5318475035252272,296.07383477681105,-2.079595953520605,-0.4646185828942679,0.22341771828691162,True
6,0.6622073578595318,1.6758088706954901,-132.81859756464343,0.266665390417998,-0.12491529586856882,0.46843460140351956,True
6,0.6622073578595318,1.6809662112444295,-239.40096127994525,0.29566292465272176,-0.13673898609634721,0.46248269463260366,True
6,0.7876254180602007,1.348427256274106,-220.01417386841027,0.5920027418370669,-0.042353265180907575,0.07154234632339623,True
6,0.7876254180602007,1.354702250700446,-503.2701966445341,0.6013081031837864,-0.04398806578447229,0.07315395477221366,True
6,0.802675585284281,2.46987988280795,22847.008908843945,-0.2842617636099674,-0.011932281878611336,0.04197638728148994,True
6,0.802675585284281,2.466895464469453,30648.86332726502,-0.28565206604775617,-0.012023199111982042,0.04209036286113179,True
6,0.3511705685618729,2.056703761009542,25028.01800636778,-0.41874780105523074,-0.021466617930786434,0.05126383440507929,True
6,0.3511705685618729,2.052278283107211,63631.892144400124,-0.4223387577821903,-0.02171603141277844,0.05141851419655378,True
6,0.6321070234113713,2.4861217152081325,39177.12777292692,-0.3126321535880855,-0.016814640111007726,0.05378410351598761,True
6,0.6321070234113713,2.4842816177722784,50028.047176375876,-0.3138061881409263,-0.017044770430319094,0.05431623426962029,True
6,1.048494983277592,2.549632778094222,4881.154567248913,-0.45699114788278095,-0.05207129324527315,0.11394376780932643,True
6,1.048494983277592,2.5437162127246133,5746.876076284657,-0.4748219462887231,-0.057405145268595366,0.12089825610901575,True
6,0.2408026755852843,1.987375382931368,8463.52572083653,-0.43439222599265176,-0.027080147519503717,0.062340313429001856,True
6,0.2408026755852843,1.982506441883853,13443.051533412741,-0.43884753875800986,-0.02722177119843087,0.062030133005808084,True
6,0.4765886287625418,2.2157300584329622,4846.831567362208,-0.5062299473468279,-0.05652180417656584,0.11165243082278904,True
6,0.4765886287625418,2.207968312653715,7642.138389174491,-0.5224354798809252,-0.06148969977206073,0.11769816970714855,True
6,0.6471571906354515,2.4922147719139978,24477.91262345511,-0.4044708642737986,-0.03223882670241308,0.079706177997013,True
6,0.6471571906354515,2.489447607763948,35495.67875924531,-0.40776534293404987,-0.0327860915677236,0.08040431129289542,True
6,0.38127090301003347,1.741599830703794,2938.642243310863,-0.7694614584850062,-0.06000666635380959,0.07798527878440696,True
6,0.38127090301003347,1.73762838975014,4112.361121122454,-0.7783636936191669,-0.061334602303623,0.07879941318747123,True
6,0.7926421404682275,1.8867636518692326,1072.8595914999416,-0.9860923351404851,-0.16021168646076916,0.1624712826085849,True
6,0.7926421404682275,1.8809206269455971,1246.0221303856044,-1.0173729241529843,-0.17049611464829398,0.16758467873542127,True
6,0.21070234113712374,1.6306687566636027,5107.7798130017,-0.7951167045692268,-0.03164689572868712,0.03980157321161121,True
6,0.21070234113712374,1.6250695076404909,18719.68565053672,-0.8071594786761273,-0.03249343486713666,0.040256523928122824,True
6,0.717391304347826,2.4614872241685037,23156.88755749612,-0.32118074630778976,-0.02617132350309369,0.08148472099885318,True
6,0.717391304347826,2.456501087123469,30047.699736890365,-0.326305901255509,-0.030796933995365296,0.09438056093031003,True
6,1.234113712374582,2.6721903368079234,62226.78824512329,-0.20136544625605554,-0.029439391700462628,0.1461988253090235,True
6,1.234113712374582,2.6734383985817343,53290.98345852046,-0.19939803741795603,-0.03000464615050227,0.15047613576862776,True
6,0.205685618729097,1.52930710648653,501.2047404273634,-1.1218967696324706,-0.1877130250052371,0.16731755548839952,True
6,0.205685618729097,1.5259099881402958,524.4761568490297,-1.132914459540876,-0.19504522842811325,0.17216236123171835,True
6,0.6421404682274248,2.59416121844647,13318.21064285421,-0.24758096583854275,-0.011738080364629418,0.04741107752315774,True
6,0.6421404682274248,2.5869346610774313,22136.626381641378,-0.25003364221086183,-0.01194640103427077,0.04777917454882318,True
6,0.6421404682274248,2.0151159339247093,1252.2187785135586,-0.7862479487038476,-0.11943434870585176,0.15190417844999496,True
6,0.6421404682274248,2.0105576298140924,1389.3648320717489,-0.8017062393067554,-0.12465558685587966,0.15548785919848992,True
6,0.9481605351170569,1.6096998424083493,-286.1066928816491,0.35031283446689504,-0.03259701145705841,0.09305114814495574,True
6,0.9481605351170569,1.6126127731230206,-367.10781958770866,0.3532175896379626,-0.03317729337693202,0.0939287689804399,True
6,0.4214046822742475,2.1971523026884867,10981.564629730656,-0.3152517524852383,-0.01965860842046717,0.062358442944382,True
6,0.4214046822742475,2.189620470472005,22198.357459224382,-0.3220580052989631,-0.019040291952241543,0.0591206914250327,True
6,0.431438127090301,2.269933390138003,41539.517170097184,-0.3593608289709586,-0.03770396677703272,0.10491952304595704,True
6,0.431438127090301,2.268288142245928,50084.44167171611,-0.36127973342006614,-0.0387825455325877,0.10734769195451815,True
6,0.4464882943143813,1.7168656735412764,722.6012701033735,-1.0105739622903345,-0.10692257419707368,0.10580380871356271,True
6,0.4464882943143813,1.706020650590079,1214.211366029616,-1.0568299560411882,-0.11790413351964346,0.1115639586535796,True
6,0.5618729096989967,1.644320933543369,292.2913163866392,-1.2780288316095791,-0.3575681743502206,0.27978099202964846,True
6,0.5618729096989967,1.6575650466623073,142.09264344311467,-1.1160212594156698,-0.34188227029418594,0.3063402846583674,True
6,0.6722408026755853,2.4826180755936678,11780.835300356785,-0.3630140891525475,-0.03269210333639796,0.09005739532787094,True
6,0.6722408026755853,2.4767402203844524,17892.157203780454,-0.37016107074840954,-0.03506898409612517,0.09473979536859725,True
6,0.8177257525083612,2.353316581527782,-40158.17044855652,-0.1272053239126734,-0.06843455333661748,0.5379849776067382,False
6,0.8177257525083612,2.351065270618163,-34997.415524973265,-0.13223666531793282,-0.06644467368915245,0.5024678558658556,False
6,0.3060200668896321,1.3226416940044008,77.66825047758607,-3.5813315916980497,-0.7183862569954677,0.200591941461319,True
6,0.3060200668896321,1.3102243627906982,41.87542176625758,-4.1011859826116925,-0.9435484931583096,0.23006722864039555,True
6,0.5919732441471572,2.2371578693387795,15799.86906357078,-0.3485425357642501,-0.01426924844146627,0.0409397619437698,True
6,0.5919732441471572,2.2325565788699415,25967.701459617132,-0.35156652509944103,-0.014640974096501187,0.04164496062974132,True
6,0.7274247491638797,2.118216155532406,13893.272181020322,-0.42318352753007893,-0.025027363784872858,0.059140685203286816,True
6,0.7274247491638797,2.120954617050736,10842.281756340277,-0.41993318353107323,-0.02464662172070125,0.05869176975597954,True
6,0.7876254180602007,2.053629414821122,24535.521448099116,-0.4158317218319588,-0.04208191052101902,0.10119937540028436,True
6,0.7876254180602007,2.057486290218039,15239.468128314114,-0.4089836248297269,-0.04321468687510542,0.10566361157637325,True
6,0.9280936454849499,1.4847368929194449,-192.02909212479025,0.7645581483181259,-0.06810768460941255,0.08908110489599222,True
6,0.9280936454849499,1.487116665570622,-272.36236450067787,0.7722068456038393,-0.06963132366889338,0.09017185494444052,True
6,0.16555183946488294,1.791560267567615,8258.308452102625,-0.5477783527852317,-0.044891708679128534,0.08195232332725878,True
6,0.16555183946488294,1.7870043808692644,14146.110395985012,-0.5531881576929523,-0.04533901932546958,0.08195949008480954,True
6,0.576923076923077,2.0736565735904593,2505.2146155335463,-0.9036733575181273,-0.23275682991454713,0.25756743626236445,True
6,0.576923076923077,2.066948005077957,1448.0915888959166,-0.950002014770929,-0.2666160983740607,0.2806479294029171,True
6,0.6722408026755853,2.4209117081622247,12922.559324612948,-0.3816435955917966,-0.025004358525625336,0.06551756354473147,True
6,0.6722408026755853,2.419547350065158,14505.51676454026,-0.38284685215019926,-0.025178864372105227,0.06576745826873615,True
6,0.8979933110367894,2.4078448343856143,5355.606030388316,-0.5198853004964986,-0.06490396769977154,0.12484285983425042,True
6,0.8979933110367894,2.4024947092591806,7365.00830993414,-0.5341236428067131,-0.06770655962131149,0.12676195958210543,True
6,0.10535117056856187,1.3104397884484127,155.52755668613028,-2.4171259047580316,-0.6561550962901387,0.2714608680493305,True
6,0.10535117056856187,1.2970875252903193,67.46770180171558,-2.6637581973437006,-0.788276970657562,0.2959266240620608,True
6,0.24581939799331104,1.576043239749614,336.70516480094335,-1.71451448907708,-0.3278554583468167,0.19122349821802945,True
6,0.24581939799331104,1.5728634614710602,330.265166322008,-1.7510133562615342,-0.3439538176253676,0.19643129299694165,True
6,0.5016722408026756,1.153602759686423,-396.0897018262521,0.4616316782552998,-0.0162733295349344,0.03525176087663254,True
6,0.5016722408026756,1.161363492986112,-1132.6169268688345,0.4665209297706675,-0.016734908331271277,0.035871720352391966,True
6,0.06521739130434782,1.2402282677962069,108.97618544572495,-2.371225147876829,-0.9396923335422627,0.39628979744232795,True
6,0.06521739130434782,1.2316174558659672,204.60115174800174,-2.516918620763275,-0.926164065741012,0.36797537198884306,True
6,0.27591973244147155,1.7890584824666382,1254.6224010479002,-0.7781657679490688,-0.0692232288282226,0.08895691853763642,True
6,0.27591973244147155,1.779984306796199,2066.632994646156,-0.8011671417255514,-0.07337497565563093,0.09158510357476235,True
6,0.3110367892976589,1.3440042652070012,-64.63987553828598,0.7151032332092341,-0.0849380268313146,0.11877729380432313,True
6,0.3110367892976589,1.3531610023710017,-180.35054870912947,0.7436144530529314,-0.09298698920067598,0.1250473129172182,True
6,1.0434782608695652,2.7698897305324177,19298.92840495384,-0.3749371729636112,-0.028711848230818928,0.07657775835847971,True
6,1.0434782608695652,2.765458356550439,33123.53643827315,-0.3792770470256292,-0.02935211187654464,0.07738963405966721,True
6,0.24581939799331104,1.8681865477598134,18747.89629685569,-0.48384300452568674,-0.019199791185818146,0.03968186169114872,True
6,0.24581939799331104,1.8658719270175645,27085.775757562657,-0.48597000088143133,-0.019320802929617326,0.03975719261389405,True
6,0.3963210702341137,1.464533202409031,558.6116906000638,-2.031735732190402,-0.2858387423911723,0.14068696920687185,True
6,0.3963210702341137,1.4578275242898784,969.2370510946957,-2.124368295805948,-0.31114012664914203,0.14646242238853452,True
6,1.394648829431438,2.767891661090896,27098.740965225687,-0.32652769376811286,-0.02013313610861983,0.061658280424194564,True
6,1.394648829431438,2.764450941467361,40608.439749378886,-0.33038981141253887,-0.020727976992880967,0.06273794250573643,True
6,0.08528428093645485,1.2063803018423735,76.72631367611204,-2.8575282013628445,-0.7325029967076198,0.2563414759505317,True
6,0.08528428093645485,1.1946178922172899,28.947935813705694,-3.12975945682457,-0.8902336371291704,0.2844415519499363,True
6,0.637123745819398,1.2728313451164912,-96.29555775547693,0.6098943195723606,-0.06406638361230124,0.10504505708008995,True
6,0.637123745819398,1.2810460037792049,-231.68571142151427,0.6276093864636036,-0.06916981845800423,0.11021157418909241,True
6,0.8929765886287626,2.0833119533900857,1071.3970881370826,-0.7678924319665478,-0.12437910779709459,0.161974649858918,True
6,0.8929765886287626,2.074219157750403,1206.709265844097,-0.7998352598566093,-0.13681694759755558,0.17105640931869331,True
6,0.1605351170568562,1.3175942838020258,212.642681919617,-1.7687272774092915,-0.24193994588957335,0.13678759240031066,True
6,0.1605351170568562,1.30457584239028,345.9085163595721,-1.8962729668277942,-0.2741332182378068,0.14456421782798193,True
6,0.22073578595317728,1.5158062067490476,1751.72210123975,-1.0792778193505594,-0.11053239998638086,0.10241329711833808,True
6,0.22073578595317728,1.5088302135025111,3834.7420711071222,-1.1074778911811363,-0.1171095103987471,0.1057443325336713,True
6,1.108695652173913,2.281001701029448,8427.834594226802,-0.5300802809503637,-0.04091270175176015,0.07718208585010763,True
6,1.108695652173913,2.275289688995273,16852.7213271652,-0.5398753406925278,-0.042715726845300166,0.07912146309647398,True
6,1.1989966555183946,2.1417594421038557,912.7535171349343,-0.9464589822793996,-0.16295583638485803,0.17217421931207644,True
6,1.1989966555183946,2.1350332895490993,910.8696056525645,-0.995466044760867,-0.18057437616502603,0.18139682123301754,True
6,0.11036789297658864,1.252069149361764,185.9200157335039,-2.8147517256269334,-0.7626813110512781,0.27095864409902976,True
6,0.11036789297658864,1.246374086435555,148.52124854414228,-2.934433867144995,-0.8284018192464161,0.2823037958093071,True
6,0.3862876254180602,1.9780965905682193,21688.393106211734,-0.5070867862930196,-0.027397009003415986,0.05402824475805735,True
6,0.3862876254180602,1.9748339482135653,41589.15164020893,-0.5106416834343744,-0.027742051474578276,0.054327823941038626,True
6,0.5668896321070235,1.408130091964503,-141.5082751754504,0.694211783166633,-0.06493397191670702,0.09353625722184089,True
6,0.5668896321070235,1.4127159468088453,-249.9463966409987,0.7054002945686519,-0.06730994199615312,0.09542091563388522,True
6,0.6923076923076923,2.789071465058387,61137.95869229222,-0.19900202594541375,-0.0057247274182024065,0.02876718159529039,True
6,0.6923076923076923,2.7868332707891352,79273.67991182876,-0.199521955785388,-0.005750623006237802,0.028822005997291598,True
6,1.1688963210702341,2.380057656620457,11762.414300831026,-0.5452087334274027,-0.05627334966508605,0.10321432180906018,True
6,1.1688963210702341,2.3787759069855077,13319.372046805,-0.5480956912759264,-0.05696259906683245,0.10392820081148188,True
6,0.9832775919732442,2.206175906870309,10549.38840245878,-0.40090217638393466,-0.01499058182102345,0.03739211883616047,True
6,0.9832775919732442,2.20015833043362,20887.910774591845,-0.40568227109315536,-0.015296269070978448,0.03770504693182913,True
6,1.1789297658862876,1.3639620130294028,-226.71089943693266,0.546012172168037,-0.022089122669370388,0.04045536673964915,True
6,1.1789297658862876,1.3722955108913621,-662.951959118363,0.5562398650834217,-0.02307504109247601,0.04148397578266949,True
6,0.3963210702341137,1.792305360422856,2733.210862748692,-0.5723522904030792,-0.033868815634498436,0.05917477085772875,True
6,0.3963210702341137,1.7831143144113766,5709.124814434752,-0.5839842027104254,-0.035022364297581654,0.05997142411564146,True
6,0.9983277591973244,2.5557218654942315,18401.2105371778,-0.25189071468308594,-0.010339012893097792,0.041045629276592145,True
6,0.9983277591973244,2.5514422937679897,25812.51126052564,-0.25343805965882327,-0.010470958912643066,0.04131565293207739,True
6,0.1354515050167224,1.5085031096774122,1816.3004004700945,-1.1373019204782944,-0.10927824662234328,0.09608552017250276,True
6,0.1354515050167224,1.501632267697095,5286.065787563077,-1.1682871424798738,-0.11568867508712072,0.09902417897157821,True
6,0.1605351170568562,1.4290481691216237,2165.259980169143,-1.4493928336924249,-0.20812133604629549,0.14359208298007967,True
6,0.1605351170568562,1.4327081921006397,1547.4766240614058,-1.4194418970749056,-0.20289301522029346,0.14293858426921335,True
6,0.4816053511705686,2.1250103601873636,5045.789094526576,-0.5034310827236542,-0.02738043431672218,0.0543876515700799,True
6,0.4816053511705686,2.122600500702891,5998.026353770669,-0.50692935509206,-0.027701965832367118,0.054646600269057904,True
6,0.8578595317725752,1.3647286792882662,-578.9369077691119,0.44564798303813147,-0.015518276608581065,0.034821826192924246,True
6,0.8578595317725752,1.372443448472795,-2140.7451434196646,0.45158826687668585,-0.016053335952744045,0.03554861171166719,True
6,0.49665551839464883,2.0587344436347275,4128.890108989758,-0.4148592138583954,-0.03375238046566635,0.08135863767313388,True
6,0.49665551839464883,2.049339930520794,7502.112922974647,-0.34779195024915416,-0.18634720280243605,0.5358007931722947,True
6,0.7876254180602007,2.435757539959797,9742.1037104084,-0.3121820307163615,-0.01667514824572232,0.05341482406100696,True
6,0.7876254180602007,2.4325171464545674,11959.812359974008,-0.31405756562505377,-0.016922388951034102,0.053883080056849705,True
6,0.09531772575250837,1.2963783169428,853.0959779526337,-2.1139398450048765,-0.33377770605661117,0.1578936632682853,True
6,0.09531772575250837,1.2940318586935062,1022.1914747560179,-2.1424467839931127,-0.3424842198774015,0.15985658193996127,True
6,0.6923076923076923,2.625632226301362,28918.16447831985,-0.24409667814903085,-0.00859818220694566,0.03522449495071016,True
6,0.6923076923076923,2.622833819124287,37816.73171179278,-0.2450348172329428,-0.008657460357004943,0.03533155187809377,True
6,1.399665551839465,1.3765308726202352,-506.72337192914085,0.31509539624962846,-0.012596954747821146,0.03997822531764775,True
6,1.399665551839465,1.386864382542716,-1596.7964475116503,0.31965159227512785,-0.013147883097549622,0.04113191804855171,True
