kappa,beta_1,branch,omega_cusp,F_cusp,y_cusp,alpha,beta
0.200000,0.533333,2,1.365927,1.879901e-01,6.044820e-01,-3.626892e-01,2.093986e-01
0.200000,0.630000,2,1.365927,1.729673e-01,5.117308e-01,-3.626892e-01,2.093986e-01
0.200000,0.726667,2,1.365927,1.610522e-01,4.436565e-01,-3.626892e-01,2.093986e-01
0.200000,0.823333,2,1.365927,1.513026e-01,3.915673e-01,-3.626892e-01,2.093986e-01
0.200000,0.920000,2,1.365927,1.431332e-01,3.504243e-01,-3.626892e-01,2.093986e-01
0.200000,1.016667,2,1.365927,1.361586e-01,3.171053e-01,-3.626892e-01,2.093986e-01
0.200000,1.113333,2,1.365927,1.301133e-01,2.895722e-01,-3.626892e-01,2.093986e-01
0.200000,1.210000,2,1.365927,1.248078e-01,2.664383e-01,-3.626892e-01,2.093986e-01
0.200000,1.306667,2,1.365927,1.201025e-01,2.467273e-01,-3.626892e-01,2.093986e-01
0.200000,1.403333,2,1.365927,1.158921e-01,2.297319e-01,-3.626892e-01,2.093986e-01
0.200000,1.500000,2,1.365927,1.120956e-01,2.149269e-01,-3.626892e-01,2.093986e-01
0.210000,0.050000,0,1.095424,4.841790e-02,1.185722e+00,-6.669689e-02,3.850748e-02
0.210000,0.146667,0,1.095424,2.826996e-02,4.042236e-01,-6.669689e-02,3.850748e-02
0.210000,0.243333,0,1.095424,2.194776e-02,2.436416e-01,-6.669689e-02,3.850748e-02
0.210000,0.340000,0,1.095424,1.856742e-02,1.743710e-01,-6.669689e-02,3.850748e-02
0.210000,0.436667,0,1.095424,1.638385e-02,1.357698e-01,-6.669689e-02,3.850748e-02
0.210000,0.533333,0,1.095424,1.482489e-02,1.111615e-01,-6.669689e-02,3.850748e-02
0.210000,0.630000,0,1.095424,1.364020e-02,9.410496e-02,-6.669689e-02,3.850748e-02
0.210000,0.726667,0,1.095424,1.270057e-02,8.158641e-02,-6.669689e-02,3.850748e-02
0.210000,0.823333,0,1.095424,1.193172e-02,7.200744e-02,-6.669689e-02,3.850748e-02
0.210000,0.920000,0,1.095424,1.128748e-02,6.444144e-02,-6.669689e-02,3.850748e-02
0.210000,1.016667,0,1.095424,1.073746e-02,5.831422e-02,-6.669689e-02,3.850748e-02
0.210000,1.113333,0,1.095424,1.026073e-02,5.325101e-02,-6.669689e-02,3.850748e-02
0.210000,1.210000,0,1.095424,9.842338e-03,4.899680e-02,-6.669689e-02,3.850748e-02
0.210000,1.306667,0,1.095424,9.471277e-03,4.537203e-02,-6.669689e-02,3.850748e-02
0.210000,1.403333,0,1.095424,9.139249e-03,4.224664e-02,-6.669689e-02,3.850748e-02
0.210000,1.500000,0,1.095424,8.839859e-03,3.952408e-02,-6.669689e-02,3.850748e-02
0.210000,0.050000,1,1.315955,2.671155e+00,1.718352e+01,-9.665728e-01,5.580507e-01
0.210000,0.146667,1,1.315955,1.559619e+00,5.858017e+00,-9.665728e-01,5.580507e-01
0.210000,0.243333,1,1.315955,1.210830e+00,3.530859e+00,-9.665728e-01,5.580507e-01
0.210000,0.340000,1,1.315955,1.024341e+00,2.526988e+00,-9.665728e-01,5.580507e-01
0.210000,0.436667,1,1.315955,9.038765e-01,1.967578e+00,-9.665728e-01,5.580507e-01
0.210000,0.533333,1,1.315955,8.178709e-01,1.610955e+00,-9.665728e-01,5.580507e-01
0.210000,0.630000,1,1.315955,7.525127e-01,1.363771e+00,-9.665728e-01,5.580507e-01
0.210000,0.726667,1,1.315955,7.006748e-01,1.182352e+00,-9.665728e-01,5.580507e-01
0.210000,0.823333,1,1.315955,6.582582e-01,1.043533e+00,-9.665728e-01,5.580507e-01
0.210000,0.920000,1,1.315955,6.227162e-01,9.338867e-01,-9.665728e-01,5.580507e-01
0.210000,1.016667,1,1.315955,5.923724e-01,8.450909e-01,-9.665728e-01,5.580507e-01
0.210000,1.113333,1,1.315955,5.660718e-01,7.717148e-01,-9.665728e-01,5.580507e-01
0.210000,1.210000,1,1.315955,5.429895e-01,7.100626e-01,-9.665728e-01,5.580507e-01
0.210000,1.306667,1,1.315955,5.225185e-01,6.575325e-01,-9.665728e-01,5.580507e-01
0.210000,1.403333,1,1.315955,5.042010e-01,6.122393e-01,-9.665728e-01,5.580507e-01
0.210000,1.500000,1,1.315955,4.876840e-01,5.727839e-01,-9.665728e-01,5.580507e-01
0.210000,0.050000,2,1.372695,5.965888e-01,6.325516e+00,-3.558103e-01,2.054271e-01
0.210000,0.146667,2,1.372695,3.483328e-01,2.156426e+00,-3.558103e-01,2.054271e-01
0.210000,0.243333,2,1.372695,2.704327e-01,1.299764e+00,-3.558103e-01,2.054271e-01
0.210000,0.340000,2,1.372695,2.287814e-01,9.302230e-01,-3.558103e-01,2.054271e-01
0.210000,0.436667,2,1.372695,2.018762e-01,7.242957e-01,-3.558103e-01,2.054271e-01
0.210000,0.533333,2,1.372695,1.826673e-01,5.930171e-01,-3.558103e-01,2.054271e-01
0.210000,0.630000,2,1.372695,1.680698e-01,5.020251e-01,-3.558103e-01,2.054271e-01
0.210000,0.726667,2,1.372695,1.564921e-01,4.352419e-01,-3.558103e-01,2.054271e-01
0.210000,0.823333,2,1.372695,1.470186e-01,3.841407e-01,-3.558103e-01,2.054271e-01
0.210000,0.920000,2,1.372695,1.390805e-01,3.437781e-01,-3.558103e-01,2.054271e-01
0.210000,1.016667,2,1.372695,1.323033e-01,3.110910e-01,-3.558103e-01,2.054271e-01
0.210000,1.113333,2,1.372695,1.264292e-01,2.840801e-01,-3.558103e-01,2.054271e-01
0.210000,1.210000,2,1.372695,1.212739e-01,2.613850e-01,-3.558103e-01,2.054271e-01
0.210000,1.306667,2,1.372695,1.167018e-01,2.420478e-01,-3.558103e-01,2.054271e-01
0.210000,1.403333,2,1.372695,1.126107e-01,2.253747e-01,-3.558103e-01,2.054271e-01
0.210000,1.500000,2,1.372695,1.089217e-01,2.108505e-01,-3.558103e-01,2.054271e-01
0.220000,0.050000,0,1.097348,4.936138e-02,1.201076e+00,-6.756055e-02,3.900611e-02
0.220000,0.146667,0,1.097348,2.882084e-02,4.094579e-01,-6.756055e-02,3.900611e-02
0.220000,0.243333,0,1.097348,2.237544e-02,2.467965e-01,-6.756055e-02,3.900611e-02
0.220000,0.340000,0,1.097348,1.892923e-02,1.766289e-01,-6.756055e-02,3.900611e-02
0.220000,0.436667,0,1.097348,1.670311e-02,1.375278e-01,-6.756055e-02,3.900611e-02
0.220000,0.533333,0,1.097348,1.511377e-02,1.126009e-01,-6.756055e-02,3.900611e-02
0.220000,0.630000,0,1.097348,1.390599e-02,9.532353e-02,-6.756055e-02,3.900611e-02
0.220000,0.726667,0,1.097348,1.294806e-02,8.264287e-02,-6.756055e-02,3.900611e-02
0.220000,0.823333,0,1.097348,1.216423e-02,7.293986e-02,-6.756055e-02,3.900611e-02
0.220000,0.920000,0,1.097348,1.150743e-02,6.527589e-02,-6.756055e-02,3.900611e-02
0.220000,1.016667,0,1.097348,1.094670e-02,5.906933e-02,-6.756055e-02,3.900611e-02
0.220000,1.113333,0,1.097348,1.046067e-02,5.394056e-02,-6.756055e-02,3.900611e-02
0.220000,1.210000,0,1.097348,1.003413e-02,4.963126e-02,-6.756055e-02,3.900611e-02
0.220000,1.306667,0,1.097348,9.655837e-03,4.595956e-02,-6.756055e-02,3.900611e-02
0.220000,1.403333,0,1.097348,9.317339e-03,4.279370e-02,-6.756055e-02,3.900611e-02
0.220000,1.500000,0,1.097348,9.012114e-03,4.003588e-02,-6.756055e-02,3.900611e-02
0.220000,0.050000,1,1.318893,2.858952e+00,1.797976e+01,-1.011362e+00,5.839092e-01
0.220000,0.146667,1,1.318893,1.669268e+00,6.129465e+00,-1.011362e+00,5.839092e-01
0.220000,0.243333,1,1.318893,1.295958e+00,3.694472e+00,-1.011362e+00,5.839092e-01
0.220000,0.340000,1,1.318893,1.096358e+00,2.644083e+00,-1.011362e+00,5.839092e-01
0.220000,0.436667,1,1.318893,9.674239e-01,2.058751e+00,-1.011362e+00,5.839092e-01
0.220000,0.533333,1,1.318893,8.753716e-01,1.685603e+00,-1.011362e+00,5.839092e-01
0.220000,0.630000,1,1.318893,8.054184e-01,1.426965e+00,-1.011362e+00,5.839092e-01
0.220000,0.726667,1,1.318893,7.499360e-01,1.237140e+00,-1.011362e+00,5.839092e-01
0.220000,0.823333,1,1.318893,7.045373e-01,1.091888e+00,-1.011362e+00,5.839092e-01
0.220000,0.920000,1,1.318893,6.664966e-01,9.771610e-01,-1.011362e+00,5.839092e-01
0.220000,1.016667,1,1.318893,6.340194e-01,8.842506e-01,-1.011362e+00,5.839092e-01
0.220000,1.113333,1,1.318893,6.058697e-01,8.074744e-01,-1.011362e+00,5.839092e-01
0.220000,1.210000,1,1.318893,5.811646e-01,7.429654e-01,-1.011362e+00,5.839092e-01
0.220000,1.306667,1,1.318893,5.592544e-01,6.880011e-01,-1.011362e+00,5.839092e-01
0.220000,1.403333,1,1.318893,5.396490e-01,6.406091e-01,-1.011362e+00,5.839092e-01
0.220000,1.500000,1,1.318893,5.219708e-01,5.993254e-01,-1.011362e+00,5.839092e-01
0.220000,0.050000,2,1.379425,5.809510e-01,6.214491e+00,-3.495651e-01,2.018214e-01
0.220000,0.146667,2,1.379425,3.392023e-01,2.118577e+00,-3.495651e-01,2.018214e-01
0.220000,0.243333,2,1.379425,2.633442e-01,1.276950e+00,-3.495651e-01,2.018214e-01
0.220000,0.340000,2,1.379425,2.227845e-01,9.138958e-01,-3.495651e-01,2.018214e-01
0.220000,0.436667,2,1.379425,1.965846e-01,7.115830e-01,-3.495651e-01,2.018214e-01
0.220000,0.533333,2,1.379425,1.778792e-01,5.826086e-01,-3.495651e-01,2.018214e-01
0.220000,0.630000,2,1.379425,1.636644e-01,4.932136e-01,-3.495651e-01,2.018214e-01
0.220000,0.726667,2,1.379425,1.523902e-01,4.276026e-01,-3.495651e-01,2.018214e-01
0.220000,0.823333,2,1.379425,1.431649e-01,3.773983e-01,-3.495651e-01,2.018214e-01
0.220000,0.920000,2,1.379425,1.354349e-01,3.377441e-01,-3.495651e-01,2.018214e-01
0.220000,1.016667,2,1.379425,1.288354e-01,3.056307e-01,-3.495651e-01,2.018214e-01
0.220000,1.113333,2,1.379425,1.231153e-01,2.790939e-01,-3.495651e-01,2.018214e-01
0.220000,1.210000,2,1.379425,1.180951e-01,2.567972e-01,-3.495651e-01,2.018214e-01
0.220000,1.306667,2,1.379425,1.136429e-01,2.377994e-01,-3.495651e-01,2.018214e-01
0.220000,1.403333,2,1.379425,1.096590e-01,2.214189e-01,-3.495651e-01,2.018214e-01
0.220000,1.500000,2,1.379425,1.060667e-01,2.071497e-01,-3.495651e-01,2.018214e-01
0.230000,0.050000,0,1.099187,5.031398e-02,1.216480e+00,-6.842699e-02,3.950635e-02
0.230000,0.146667,0,1.099187,2.937704e-02,4.147090e-01,-6.842699e-02,3.950635e-02
0.230000,0.243333,0,1.099187,2.280725e-02,2.499616e-01,-6.842699e-02,3.950635e-02
0.230000,0.340000,0,1.099187,1.929453e-02,1.788941e-01,-6.842699e-02,3.950635e-02
0.230000,0.436667,0,1.099187,1.702545e-02,1.392916e-01,-6.842699e-02,3.950635e-02
0.230000,0.533333,0,1.099187,1.540545e-02,1.140450e-01,-6.842699e-02,3.950635e-02
0.230000,0.630000,0,1.099187,1.417436e-02,9.654601e-02,-6.842699e-02,3.950635e-02
0.230000,0.726667,0,1.099187,1.319794e-02,8.370273e-02,-6.842699e-02,3.950635e-02
0.230000,0.823333,0,1.099187,1.239898e-02,7.387529e-02,-6.842699e-02,3.950635e-02
0.230000,0.920000,0,1.099187,1.172951e-02,6.611303e-02,-6.842699e-02,3.950635e-02
0.230000,1.016667,0,1.099187,1.115795e-02,5.982687e-02,-6.842699e-02,3.950635e-02
0.230000,1.113333,0,1.099187,1.066255e-02,5.463232e-02,-6.842699e-02,3.950635e-02
0.230000,1.210000,0,1.099187,1.022777e-02,5.026776e-02,-6.842699e-02,3.950635e-02
0.230000,1.306667,0,1.099187,9.842179e-03,4.654897e-02,-6.842699e-02,3.950635e-02
0.230000,1.403333,0,1.099187,9.497149e-03,4.334251e-02,-6.842699e-02,3.950635e-02
0.230000,1.500000,0,1.099187,9.186034e-03,4.054932e-02,-6.842699e-02,3.950635e-02
0.230000,0.050000,1,1.321889,3.055902e+00,1.879630e+01,-1.057292e+00,6.104271e-01
0.230000,0.146667,1,1.321889,1.784262e+00,6.407829e+00,-1.057292e+00,6.104271e-01
0.230000,0.243333,1,1.321889,1.385236e+00,3.862253e+00,-1.057292e+00,6.104271e-01
0.230000,0.340000,1,1.321889,1.171885e+00,2.764161e+00,-1.057292e+00,6.104271e-01
0.230000,0.436667,1,1.321889,1.034069e+00,2.152248e+00,-1.057292e+00,6.104271e-01
0.230000,0.533333,1,1.321889,9.356751e-01,1.762153e+00,-1.057292e+00,6.104271e-01
0.230000,0.630000,1,1.321889,8.609029e-01,1.491770e+00,-1.057292e+00,6.104271e-01
0.230000,0.726667,1,1.321889,8.015984e-01,1.293323e+00,-1.057292e+00,6.104271e-01
0.230000,0.823333,1,1.321889,7.530721e-01,1.141476e+00,-1.057292e+00,6.104271e-01
0.230000,0.920000,1,1.321889,7.124108e-01,1.021538e+00,-1.057292e+00,6.104271e-01
0.230000,1.016667,1,1.321889,6.776963e-01,9.244081e-01,-1.057292e+00,6.104271e-01
0.230000,1.113333,1,1.321889,6.476074e-01,8.441451e-01,-1.057292e+00,6.104271e-01
0.230000,1.210000,1,1.321889,6.212004e-01,7.767065e-01,-1.057292e+00,6.104271e-01
0.230000,1.306667,1,1.321889,5.977809e-01,7.192461e-01,-1.057292e+00,6.104271e-01
0.230000,1.403333,1,1.321889,5.768249e-01,6.697018e-01,-1.057292e+00,6.104271e-01
0.230000,1.500000,1,1.321889,5.579288e-01,6.265433e-01,-1.057292e+00,6.104271e-01
0.230000,0.050000,2,1.386124,5.667956e-01,6.113128e+00,-3.438634e-01,1.985296e-01
0.230000,0.146667,2,1.386124,3.309373e-01,2.084021e+00,-3.438634e-01,1.985296e-01
0.230000,0.243333,2,1.386124,2.569275e-01,1.256122e+00,-3.438634e-01,1.985296e-01
0.230000,0.340000,2,1.386124,2.173562e-01,8.989894e-01,-3.438634e-01,1.985296e-01
0.230000,0.436667,2,1.386124,1.917946e-01,6.999765e-01,-3.438634e-01,1.985296e-01
0.230000,0.533333,2,1.386124,1.735450e-01,5.731057e-01,-3.438634e-01,1.985296e-01
0.230000,0.630000,2,1.386124,1.596766e-01,4.851689e-01,-3.438634e-01,1.985296e-01
0.230000,0.726667,2,1.386124,1.486770e-01,4.206281e-01,-3.438634e-01,1.985296e-01
0.230000,0.823333,2,1.386124,1.396766e-01,3.712426e-01,-3.438634e-01,1.985296e-01
0.230000,0.920000,2,1.386124,1.321349e-01,3.322352e-01,-3.438634e-01,1.985296e-01
0.230000,1.016667,2,1.386124,1.256962e-01,3.006456e-01,-3.438634e-01,1.985296e-01
0.230000,1.113333,2,1.386124,1.201154e-01,2.745417e-01,-3.438634e-01,1.985296e-01
0.230000,1.210000,2,1.386124,1.152176e-01,2.526086e-01,-3.438634e-01,1.985296e-01
0.230000,1.306667,2,1.386124,1.108738e-01,2.339207e-01,-3.438634e-01,1.985296e-01
0.230000,1.403333,2,1.386124,1.069870e-01,2.178074e-01,-3.438634e-01,1.985296e-01
0.230000,1.500000,2,1.386124,1.034822e-01,2.037709e-01,-3.438634e-01,1.985296e-01
0.240000,0.050000,0,1.100944,5.127370e-02,1.231900e+00,-6.929439e-02,4.000715e-02
0.240000,0.146667,0,1.100944,2.993739e-02,4.199660e-01,-6.929439e-02,4.000715e-02
0.240000,0.243333,0,1.100944,2.324229e-02,2.531302e-01,-6.929439e-02,4.000715e-02
0.240000,0.340000,0,1.100944,1.966257e-02,1.811618e-01,-6.929439e-02,4.000715e-02
0.240000,0.436667,0,1.100944,1.735021e-02,1.410573e-01,-6.929439e-02,4.000715e-02
0.240000,0.533333,0,1.100944,1.569930e-02,1.154906e-01,-6.929439e-02,4.000715e-02
0.240000,0.630000,0,1.100944,1.444473e-02,9.776986e-02,-6.929439e-02,4.000715e-02
0.240000,0.726667,0,1.100944,1.344968e-02,8.476378e-02,-6.929439e-02,4.000715e-02
0.240000,0.823333,0,1.100944,1.263548e-02,7.481176e-02,-6.929439e-02,4.000715e-02
0.240000,0.920000,0,1.100944,1.195324e-02,6.695110e-02,-6.929439e-02,4.000715e-02
0.240000,1.016667,0,1.100944,1.137078e-02,6.058526e-02,-6.929439e-02,4.000715e-02
0.240000,1.113333,0,1.100944,1.086593e-02,5.532486e-02,-6.929439e-02,4.000715e-02
0.240000,1.210000,0,1.100944,1.042286e-02,5.090497e-02,-6.929439e-02,4.000715e-02
0.240000,1.306667,0,1.100944,1.002992e-02,4.713904e-02,-6.929439e-02,4.000715e-02
0.240000,1.403333,0,1.100944,9.678304e-03,4.389193e-02,-6.929439e-02,4.000715e-02
0.240000,1.500000,0,1.100944,9.361254e-03,4.106334e-02,-6.929439e-02,4.000715e-02
0.240000,0.050000,1,1.324934,3.262501e+00,1.963420e+01,-1.104424e+00,6.376385e-01
0.240000,0.146667,1,1.324934,1.904890e+00,6.693476e+00,-1.104424e+00,6.376385e-01
0.240000,0.243333,1,1.324934,1.478886e+00,4.034424e+00,-1.104424e+00,6.376385e-01
0.240000,0.340000,1,1.324934,1.251112e+00,2.887382e+00,-1.104424e+00,6.376385e-01
0.240000,0.436667,1,1.324934,1.103978e+00,2.248191e+00,-1.104424e+00,6.376385e-01
0.240000,0.533333,1,1.324934,9.989327e-01,1.840706e+00,-1.104424e+00,6.376385e-01
0.240000,0.630000,1,1.324934,9.191054e-01,1.558270e+00,-1.104424e+00,6.376385e-01
0.240000,0.726667,1,1.324934,8.557915e-01,1.350977e+00,-1.104424e+00,6.376385e-01
0.240000,0.823333,1,1.324934,8.039846e-01,1.192360e+00,-1.104424e+00,6.376385e-01
0.240000,0.920000,1,1.324934,7.605744e-01,1.067076e+00,-1.104424e+00,6.376385e-01
0.240000,1.016667,1,1.324934,7.235129e-01,9.656163e-01,-1.104424e+00,6.376385e-01
0.240000,1.113333,1,1.324934,6.913898e-01,8.817753e-01,-1.104424e+00,6.376385e-01
0.240000,1.210000,1,1.324934,6.631975e-01,8.113305e-01,-1.104424e+00,6.376385e-01
0.240000,1.306667,1,1.324934,6.381947e-01,7.513086e-01,-1.104424e+00,6.376385e-01
0.240000,1.403333,1,1.324934,6.158220e-01,6.995557e-01,-1.104424e+00,6.376385e-01
0.240000,1.500000,1,1.324934,5.956484e-01,6.544732e-01,-1.104424e+00,6.376385e-01
0.240000,0.050000,2,1.392797,5.539162e-01,6.020167e+00,-3.386344e-01,1.955106e-01
0.240000,0.146667,2,1.392797,3.234174e-01,2.052330e+00,-3.386344e-01,1.955106e-01
0.240000,0.243333,2,1.392797,2.510893e-01,1.237021e+00,-3.386344e-01,1.955106e-01
0.240000,0.340000,2,1.392797,2.124172e-01,8.853187e-01,-3.386344e-01,1.955106e-01
0.240000,0.436667,2,1.392797,1.874364e-01,6.893321e-01,-3.386344e-01,1.955106e-01
0.240000,0.533333,2,1.392797,1.696015e-01,5.643907e-01,-3.386344e-01,1.955106e-01
0.240000,0.630000,2,1.392797,1.560482e-01,4.777910e-01,-3.386344e-01,1.955106e-01
0.240000,0.726667,2,1.392797,1.452986e-01,4.142317e-01,-3.386344e-01,1.955106e-01
0.240000,0.823333,2,1.392797,1.365027e-01,3.655972e-01,-3.386344e-01,1.955106e-01
0.240000,0.920000,2,1.392797,1.291324e-01,3.271830e-01,-3.386344e-01,1.955106e-01
0.240000,1.016667,2,1.392797,1.228400e-01,2.960738e-01,-3.386344e-01,1.955106e-01
0.240000,1.113333,2,1.392797,1.173860e-01,2.703668e-01,-3.386344e-01,1.955106e-01
0.240000,1.210000,2,1.392797,1.125995e-01,2.487672e-01,-3.386344e-01,1.955106e-01
0.240000,1.306667,2,1.392797,1.083544e-01,2.303635e-01,-3.386344e-01,1.955106e-01
0.240000,1.403333,2,1.392797,1.045559e-01,2.144953e-01,-3.386344e-01,1.955106e-01
0.240000,1.500000,2,1.392797,1.011308e-01,2.006722e-01,-3.386344e-01,1.955106e-01
0.250000,0.050000,0,1.102625,5.223867e-02,1.247308e+00,-7.016110e-02,4.050754e-02
0.250000,0.146667,0,1.102625,3.050081e-02,4.252188e-01,-7.016110e-02,4.050754e-02
0.250000,0.243333,0,1.102625,2.367971e-02,2.562962e-01,-7.016110e-02,4.050754e-02
0.250000,0.340000,0,1.102625,2.003262e-02,1.834277e-01,-7.016110e-02,4.050754e-02
0.250000,0.436667,0,1.102625,1.767674e-02,1.428216e-01,-7.016110e-02,4.050754e-02
0.250000,0.533333,0,1.102625,1.599476e-02,1.169352e-01,-7.016110e-02,4.050754e-02
0.250000,0.630000,0,1.102625,1.471658e-02,9.899273e-02,-7.016110e-02,4.050754e-02
0.250000,0.726667,0,1.102625,1.370281e-02,8.582397e-02,-7.016110e-02,4.050754e-02
0.250000,0.823333,0,1.102625,1.287328e-02,7.574747e-02,-7.016110e-02,4.050754e-02
0.250000,0.920000,0,1.102625,1.217820e-02,6.778850e-02,-7.016110e-02,4.050754e-02
0.250000,1.016667,0,1.102625,1.158478e-02,6.134303e-02,-7.016110e-02,4.050754e-02
0.250000,1.113333,0,1.102625,1.107043e-02,5.601684e-02,-7.016110e-02,4.050754e-02
0.250000,1.210000,0,1.102625,1.061902e-02,5.154167e-02,-7.016110e-02,4.050754e-02
0.250000,1.306667,0,1.102625,1.021868e-02,4.772864e-02,-7.016110e-02,4.050754e-02
0.250000,1.403333,0,1.102625,9.860449e-03,4.444092e-02,-7.016110e-02,4.050754e-02
0.250000,1.500000,0,1.102625,9.537433e-03,4.157695e-02,-7.016110e-02,4.050754e-02
0.250000,0.050000,1,1.328020,3.479205e+00,2.049429e+01,-1.152804e+00,6.655705e-01
0.250000,0.146667,1,1.328020,2.031418e+00,6.986688e+00,-1.152804e+00,6.655705e-01
0.250000,0.243333,1,1.328020,1.577118e+00,4.211155e+00,-1.152804e+00,6.655705e-01
0.250000,0.340000,1,1.328020,1.334214e+00,3.013866e+00,-1.152804e+00,6.655705e-01
0.250000,0.436667,1,1.328020,1.177308e+00,2.346674e+00,-1.152804e+00,6.655705e-01
0.250000,0.533333,1,1.328020,1.065285e+00,1.921339e+00,-1.152804e+00,6.655705e-01
0.250000,0.630000,1,1.328020,9.801549e-01,1.626531e+00,-1.152804e+00,6.655705e-01
0.250000,0.726667,1,1.328020,9.126355e-01,1.410157e+00,-1.152804e+00,6.655705e-01
0.250000,0.823333,1,1.328020,8.573875e-01,1.244592e+00,-1.152804e+00,6.655705e-01
0.250000,0.920000,1,1.328020,8.110938e-01,1.113820e+00,-1.152804e+00,6.655705e-01
0.250000,1.016667,1,1.328020,7.715707e-01,1.007916e+00,-1.152804e+00,6.655705e-01
0.250000,1.113333,1,1.328020,7.373138e-01,9.204020e-01,-1.152804e+00,6.655705e-01
0.250000,1.210000,1,1.328020,7.072489e-01,8.468713e-01,-1.152804e+00,6.655705e-01
0.250000,1.306667,1,1.328020,6.805853e-01,7.842201e-01,-1.152804e+00,6.655705e-01
0.250000,1.403333,1,1.328020,6.567265e-01,7.302002e-01,-1.152804e+00,6.655705e-01
0.250000,1.500000,1,1.328020,6.352130e-01,6.831428e-01,-1.152804e+00,6.655705e-01
0.250000,0.050000,2,1.399447,5.421482e-01,5.934597e+00,-3.338211e-01,1.927316e-01
0.250000,0.146667,2,1.399447,3.165463e-01,2.023158e+00,-3.338211e-01,1.927316e-01
0.250000,0.243333,2,1.399447,2.457549e-01,1.219438e+00,-3.338211e-01,1.927316e-01
0.250000,0.340000,2,1.399447,2.079043e-01,8.727348e-01,-3.338211e-01,1.927316e-01
0.250000,0.436667,2,1.399447,1.834543e-01,6.795340e-01,-3.338211e-01,1.927316e-01
0.250000,0.533333,2,1.399447,1.659983e-01,5.563684e-01,-3.338211e-01,1.927316e-01
0.250000,0.630000,2,1.399447,1.527330e-01,4.709997e-01,-3.338211e-01,1.927316e-01
0.250000,0.726667,2,1.399447,1.422117e-01,4.083438e-01,-3.338211e-01,1.927316e-01
0.250000,0.823333,2,1.399447,1.336027e-01,3.604006e-01,-3.338211e-01,1.927316e-01
0.250000,0.920000,2,1.399447,1.263889e-01,3.225324e-01,-3.338211e-01,1.927316e-01
0.250000,1.016667,2,1.399447,1.202302e-01,2.918654e-01,-3.338211e-01,1.927316e-01
0.250000,1.113333,2,1.399447,1.148922e-01,2.665238e-01,-3.338211e-01,1.927316e-01
0.250000,1.210000,2,1.399447,1.102073e-01,2.452313e-01,-3.338211e-01,1.927316e-01
0.250000,1.306667,2,1.399447,1.060524e-01,2.270892e-01,-3.338211e-01,1.927316e-01
0.250000,1.403333,2,1.399447,1.023346e-01,2.114464e-01,-3.338211e-01,1.927316e-01
0.250000,1.500000,2,1.399447,9.898227e-02,1.978199e-01,-3.338211e-01,1.927316e-01
0.260000,0.050000,0,1.104233,5.320712e-02,1.262677e+00,-7.102559e-02,4.100665e-02
0.260000,0.146667,0,1.104233,3.106627e-02,4.304581e-01,-7.102559e-02,4.100665e-02
0.260000,0.243333,0,1.104233,2.411870e-02,2.594542e-01,-7.102559e-02,4.100665e-02
0.260000,0.340000,0,1.104233,2.040400e-02,1.856878e-01,-7.102559e-02,4.100665e-02
0.260000,0.436667,0,1.104233,1.800445e-02,1.445813e-01,-7.102559e-02,4.100665e-02
0.260000,0.533333,0,1.104233,1.629129e-02,1.183760e-01,-7.102559e-02,4.100665e-02
0.260000,0.630000,0,1.104233,1.498941e-02,1.002125e-01,-7.102559e-02,4.100665e-02
0.260000,0.726667,0,1.104233,1.395684e-02,8.688145e-02,-7.102559e-02,4.100665e-02
0.260000,0.823333,0,1.104233,1.311194e-02,7.668080e-02,-7.102559e-02,4.100665e-02
0.260000,0.920000,0,1.104233,1.240397e-02,6.862376e-02,-7.102559e-02,4.100665e-02
0.260000,1.016667,0,1.104233,1.179955e-02,6.209887e-02,-7.102559e-02,4.100665e-02
0.260000,1.113333,0,1.104233,1.127567e-02,5.670706e-02,-7.102559e-02,4.100665e-02
0.260000,1.210000,0,1.104233,1.081589e-02,5.217674e-02,-7.102559e-02,4.100665e-02
0.260000,1.306667,0,1.104233,1.040812e-02,4.831673e-02,-7.102559e-02,4.100665e-02
0.260000,1.403333,0,1.104233,1.004325e-02,4.498849e-02,-7.102559e-02,4.100665e-02
0.260000,1.500000,0,1.104233,9.714247e-03,4.208924e-02,-7.102559e-02,4.100665e-02
0.260000,0.050000,1,1.331144,3.706441e+00,2.137720e+01,-1.202468e+00,6.942440e-01
0.260000,0.146667,1,1.331144,2.164095e+00,7.287682e+00,-1.202468e+00,6.942440e-01
0.260000,0.243333,1,1.331144,1.680124e+00,4.392575e+00,-1.202468e+00,6.942440e-01
0.260000,0.340000,1,1.331144,1.421355e+00,3.143706e+00,-1.202468e+00,6.942440e-01
0.260000,0.436667,1,1.331144,1.254201e+00,2.447771e+00,-1.202468e+00,6.942440e-01
0.260000,0.533333,1,1.331144,1.134861e+00,2.004113e+00,-1.202468e+00,6.942440e-01
0.260000,0.630000,1,1.331144,1.044171e+00,1.696603e+00,-1.202468e+00,6.942440e-01
0.260000,0.726667,1,1.331144,9.722422e-01,1.470908e+00,-1.202468e+00,6.942440e-01
0.260000,0.823333,1,1.331144,9.133857e-01,1.298211e+00,-1.202468e+00,6.942440e-01
0.260000,0.920000,1,1.331144,8.640685e-01,1.161804e+00,-1.202468e+00,6.942440e-01
0.260000,1.016667,1,1.331144,8.219640e-01,1.051338e+00,-1.202468e+00,6.942440e-01
0.260000,1.113333,1,1.331144,7.854698e-01,9.600539e-01,-1.202468e+00,6.942440e-01
